Year, Month, Day, H, M, S, mS, Valid LL Target, LL Target Angle, LL Target Area, DriveTrainDistanceL, DriveTrainDistanceR, DriveTrainRateL, DriveTrainRateR, DriveTrainLeft, DriveTrainRight, ChassisAngle, GyroSetpoint, GyroCompensation, GyroIsConnected, GyroIsCalibrating, ChassisX, ChassisY, leftDrivePID Error, Pressure, Shifter, LiftPosition, LiftVelocity, LiftOutput, LiftSetpoint, LiftCalibrated, PogoPosition, PogoOutput, PogoSetpoint, HandAngle, HandOutput, HandSetpoint, HandCalibrated, SensorPickupDistanceFiltered, SensorPickupDistanceRaw, SensorVoltage, BallInRange, HasBall, HasHatch, BatteryV, MatchTime, RobotMode, 
2019,03,02,09,13,07,635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.719999313354492, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.09056218500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.35628670605593, 8.484869735138565, 0.5944823610000001, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,07,655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.729999542236328, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.484869735138565, 8.484869735138565, 0.5944823610000001, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,07,675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.729999542236328, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.56007831010216, 8.813663383403016, 0.57373041, 0.0, 0.0, 1.0, 12.655308349609374, -1.0, 0.0, 
2019,03,02,09,13,07,694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.729999542236328, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.503551759878839, 8.503551759878839, 0.5932616580000001, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,07,716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.729999542236328, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.09056218500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.484869735138565, 8.598168185482622, 0.587158143, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,07,735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.709999084472656, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.503551759878839, 8.598168185482622, 0.587158143, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,07,755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.690000534057617, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.598168185482622, 8.813663383403016, 0.57373041, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,07,775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.65999984741211, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.503551759878839, 8.374424355446221, 0.601806579, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,07,794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.6299991607666, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.374424355446221, 8.2314207444517, 0.611572203, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,07,815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.610000610351562, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.09056218500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.598168185482622, 8.655921681095649, 0.583496034, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,07,834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.59000015258789, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.655921681095649, 8.793642324869325, 0.574951113, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,07,856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.56999969482422, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.176011395, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.374424355446221, 8.24903721714789, 0.6103515, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,07,874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.559999465942383, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.24903721714789, 8.2314207444517, 0.611572203, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,07,894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.540000915527344, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.655921681095649, 8.793642324869325, 0.574951113, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,07,914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.520000457763672, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.753863031097618, 8.753863031097618, 0.577392519, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,07,934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.5, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.24903721714789, 8.179005376117981, 0.615234312, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,07,954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.469999313354492, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.30418521, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.320238466828556, 8.320238466828556, 0.605468688, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,07,974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.440000534057617, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.753863031097618, 8.793642324869325, 0.574951113, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,07,994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.399999618530273, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.09056218500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.655921681095649, 8.655921681095649, 0.583496034, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.3700008392334, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.320238466828556, 8.213876908316477, 0.612792906, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,08,035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.34000015258789, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.176011395, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.392638321101831, 8.392638321101831, 0.600585876, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.31999969482422, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.655921681095649, 8.813663383403016, 0.57373041, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,08,075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.299999237060547, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.09056218500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.522313526019575, 8.522313526019575, 0.592040955, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.280000686645508, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.392638321101831, 8.2314207444517, 0.611572203, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.260000228881836, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.176011395, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.503551759878839, 8.503551759878839, 0.5932616580000001, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.239999771118164, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.522313526019575, 8.813663383403016, 0.57373041, 0.0, 0.0, 1.0, 12.655308349609374, -1.0, 0.0, 
2019,03,02,09,13,08,155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.200000762939453, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.503551759878839, 8.392638321101831, 0.600585876, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.170000076293945, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.392638321101831, 8.213876908316477, 0.612792906, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.1299991607666, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.503551759878839, 8.636587319909374, 0.584716737, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,08,214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.09000015258789, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.176011395, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.636587319909374, 8.813663383403016, 0.57373041, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,08,234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.059999465942383, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.392638321101831, 8.320238466828556, 0.605468688, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,08,254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -21.020000457763672, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.09056218500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.320238466828556, 8.196405265444595, 0.614013609, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.989999771118164, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.320238466828556, 8.753863031097618, 0.577392519, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.959999084472656, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.176011395, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.320238466828556, 8.813663383403016, 0.57373041, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,08,314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.920000076293945, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.320238466828556, 8.2314207444517, 0.611572203, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.8799991607666, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.320238466828556, 8.2314207444517, 0.611572203, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.84000015258789, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.2314207444517, 8.793642324869325, 0.574951113, 0.0, 0.0, 1.0, 12.680438232421874, -1.0, 0.0, 
2019,03,02,09,13,08,374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.799999237060547, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.753863031097618, 8.694842674637734, 0.5810546280000001, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.770000457763672, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.176011395, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.694842674637734, 8.213876908316477, 0.612792906, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.700000762939453, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.2314207444517, 8.35628670605593, 0.603027282, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.65999984741211, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.35628670605593, 8.35628670605593, 0.603027282, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.65999984741211, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.694842674637734, 8.793642324869325, 0.574951113, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.6299991607666, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.176011395, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.579082352545525, 8.579082352545525, 0.588378846, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.59000015258789, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.35628670605593, 8.196405265444595, 0.614013609, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.549999237060547, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.466266950182932, 8.813663383403016, 0.57373041, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.520000457763672, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.579082352545525, 8.813663383403016, 0.57373041, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.489999771118164, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.522313526019575, 8.522313526019575, 0.592040955, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.459999084472656, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.26146060500001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.466266950182932, 8.179005376117981, 0.615234312, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.43000030517578, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.522313526019575, 8.56007831010216, 0.589599549, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.389999389648438, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.56007831010216, 8.813663383403016, 0.57373041, 0.0, 0.0, 1.0, 12.6615908203125, -1.0, 0.0, 
2019,03,02,09,13,08,634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.3700008392334, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.522313526019575, 8.392638321101831, 0.600585876, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.34000015258789, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.218736, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.392638321101831, 8.2314207444517, 0.611572203, 0.0, 0.0, 1.0, 12.680438232421874, -1.0, 0.0, 
2019,03,02,09,13,08,674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.31999969482422, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.56007831010216, 8.636587319909374, 0.584716737, 0.0, 0.0, 1.0, 12.67415576171875, -1.0, 0.0, 
2019,03,02,09,13,08,694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.299999237060547, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.636587319909374, 8.793642324869325, 0.574951113, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
2019,03,02,09,13,08,714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -20.280000686645508, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 119.13328679000001, 0.0, -15.541201650390626, 0.0, 0.0, 999.0, 0.0, 0.0, 0.0, 999.0, 61.77890625, 0.0, 999.0, 1.0, 8.392638321101831, 8.266726773318599, 0.6091307970000001, 0.0, 0.0, 1.0, 12.667873291015624, -1.0, 0.0, 
